Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson
S00353,CU1149,C0006,2025-10-09,3,66898.69,Installment,Jason Hall
S00354,CU0616,C0302,2025-04-11,3,78507.93,Installment,Alexander Davis II
S00355,CU0110,C0163,2025-10-23,3,57980.74,Credit,Mary Rich
S00356,CU1168,C0423,2024-01-14,3,53388.8,Credit,Joseph Wood
S00357,CU1285,C0076,2025-01-04,1,77347.21,Cash,Gilbert Pacheco
S00358,CU0187,C0308,2023-08-10,3,43110.03,Credit,Randy Jackson
S00359,CU0260,C0221,2023-02-10,2,87178.08,Credit,John Kim
S00360,CU0963,C0099,2024-02-13,3,31410.47,Credit,Dennis Gillespie
S00361,CU0742,C0087,2023-12-11,3,53535.58,Cash,Aimee Butler
S00362,CU0446,C0498,2023-10-05,3,21063.16,Cash,Jennifer Smith
S00363,CU1971,C0416,2022-12-19,1,76522.03,Credit,Allison Cantu
S00364,CU1251,C0299,2023-12-18,3,19672.95,Credit,Heather Crawford
S00365,CU1008,C0260,2024-04-04,3,18081.68,Credit,Austin Jenkins
S00366,CU1795,C0144,2025-03-01,3,49487.84,Installment,Michelle Harmon
S00367,CU0968,C0053,2023-01-15,3,16109.64,Credit,Jordan Welch
S00368,CU1704,C0160,2023-09-24,3,61924.28,Credit,Joseph Stephens
S00369,CU0384,C0490,2023-07-17,1,46254.06,Credit,Kurt Thompson
S00370,CU0838,C0224,2023-03-28,2,85977.06,Credit,Lisa Huynh
S00371,CU1720,C0259,2023-07-20,3,21390.45,Cash,Renee Ware
S00372,CU1975,C0326,2025-08-06,3,80888.54,Installment,Daniel Mercer
S00373,CU0731,C0303,2024-11-03,3,19140.64,Credit,Clayton Webster
S00374,CU0217,C0043,2023-08-02,3,86650.83,Cash,Felicia Chang
S00375,CU0355,C0234,2024-10-05,1,88818.11,Installment,Alexander George
S00376,CU0560,C0039,2023-10-19,3,49611.84,Credit,Joshua Lopez
S00377,CU0638,C0389,2022-12-03,1,23628.04,Credit,Rhonda Howard
S00378,CU0699,C0026,2022-11-04,1,65149.3,Credit,Dr. Karen Monroe
S00379,CU1496,C0317,2024-04-18,1,22855.57,Installment,Lisa Rose
S00380,CU1336,C0279,2023-10-20,2,68274.97,Installment,Jeremiah Mendez
S00381,CU0998,C0342,2025-01-07,3,39202.72,Installment,Joshua Mejia
S00382,CU0218,C0224,2023-03-18,1,48804.22,Cash,Donald Gonzales
S00383,CU0523,C0314,2025-10-02,2,36454.57,Cash,Jesse Bishop
S00384,CU1073,C0271,2024-08-08,3,69834.89,Cash,Terry Price
S00385,CU0935,C0334,2023-12-07,1,48670.17,Cash,Vanessa Castro
S00386,CU0597,C0106,2025-10-14,3,54241.16,Credit,Susan Pearson
S00387,CU0227,C0015,2023-04-08,1,56467.78,Installment,Jeremy Hawkins
S00388,CU1830,C0253,2025-07-09,1,24774.19,Installment,Ronald Singleton
S00389,CU1059,C0042,2025-09-12,3,36842.69,Cash,Christopher Jones
S00390,CU0972,C0294,2024-07-06,1,73352.14,Credit,Michelle Jones DDS
S00391,CU1630,C0084,2024-11-13,1,26674.9,Installment,Nicholas Little
S00392,CU1211,C0319,2025-04-15,1,94912.81,Credit,Nancy Wheeler
S00393,CU0832,C0069,2024-06-11,3,78756.93,Cash,Grace Gomez
S00394,CU1542,C0324,2023-07-20,1,81198.69,Cash,Kevin Baker
S00395,CU0427,C0019,2023-03-04,1,74060.83,Installment,Christopher Tate
S00396,CU0253,C0468,2025-01-22,3,86118.19,Credit,Clayton Conrad
S00397,CU1673,C0190,2025-04-07,2,42259.43,Credit,Joyce Hall
S00398,CU1933,C0100,2023-01-10,2,89231.09,Installment,Nicholas Trevino
S00399,CU1952,C0236,2023-04-29,2,36450.06,Installment,Rachel Cook
S00400,CU1819,C0118,2022-12-14,2,34146.96,Credit,Summer Irwin
S00401,CU0304,C0196,2024-01-25,3,41306.47,Installment,Michael English
S00402,CU1028,C0409,2025-05-04,3,99356.11,Cash,Ann Taylor
S00403,CU0838,C0472,2023-03-26,2,66007.41,Installment,George Garcia
S00404,CU1073,C0496,2024-01-04,3,20770.58,Cash,Sean Herrera
S00405,CU0325,C0121,2024-10-31,1,77162.72,Installment,David Craig
S00406,CU0346,C0160,2024-07-27,1,53857.54,Installment,David Moran
S00407,CU0375,C0109,2023-07-24,1,72079.28,Cash,Dale Espinoza
S00408,CU1391,C0395,2025-07-28,3,56456.41,Cash,Andrew Smith
S00409,CU1346,C0345,2025-01-21,3,36848.21,Installment,Madison King
S00410,CU0493,C0234,2025-06-14,3,18576.19,Cash,Lori Bailey
S00411,CU1896,C0365,2025-02-09,3,48379.84,Installment,Laurie Hernandez
S00412,CU1623,C0191,2024-02-09,2,29245.52,Cash,Julie Wilson
S00413,CU1837,C0464,2025-05-20,2,68348.01,Installment,Edwin Garcia
S00414,CU0590,C0155,2024-04-09,2,81622.1,Installment,David Reese
S00415,CU0641,C0192,2023-02-21,2,31217.9,Credit,Brian Garcia
S00416,CU1134,C0111,2025-01-27,2,47781.21,Cash,Hannah Vang
S00417,CU1585,C0304,2023-03-12,2,70393.42,Cash,Daniel Mcclure
S00418,CU0071,C0090,2023-01-15,3,48554.1,Credit,Kristen Marshall
S00419,CU0552,C0248,2024-07-01,2,30155.96,Credit,Cody Boyd
S00420,CU1380,C0321,2023-10-29,1,31690.59,Cash,Ashley Anderson
S00421,CU0845,C0288,2023-09-24,2,47065.65,Credit,Mary Warner
S00422,CU1600,C0134,2024-08-19,3,27288.42,Credit,Christopher Wright
S00423,CU1766,C0279,2025-01-30,2,25238.71,Installment,Jamie Smith
S00424,CU0911,C0142,2023-06-25,1,95485.62,Installment,Steven Cortez
S00425,CU0845,C0292,2025-08-19,1,64092.83,Installment,Cindy Aguilar
S00426,CU1625,C0332,2024-11-02,2,34792.17,Installment,Ryan Mason
S00427,CU0997,C0247,2024-02-29,1,79993.45,Cash,Alicia Sullivan
S00428,CU0433,C0382,2024-05-10,1,43827.43,Installment,Patricia Moss
S00429,CU1509,C0232,2023-09-28,3,97753.84,Credit,Jonathan Burke
S00430,CU0220,C0021,2023-03-18,1,27597.3,Credit,Ryan Warren
S00431,CU0646,C0497,2024-06-18,2,36454.72,Cash,Christopher Woods
S00432,CU1982,C0369,2025-04-10,1,19587.66,Installment,Rebecca Brandt
S00433,CU0188,C0500,2024-08-31,1,76446.51,Installment,Jodi Greene
S00434,CU0955,C0479,2023-03-20,2,67590.55,Installment,Jennifer Hubbard
S00435,CU1590,C0040,2024-06-21,1,24090.04,Credit,Shelley Ford
S00436,CU1885,C0123,2025-02-15,2,98476.87,Cash,Travis Lee
S00437,CU0493,C0167,2024-03-19,3,21162.94,Cash,Stephanie Kim
S00438,CU0219,C0190,2024-10-26,1,50275.8,Installment,Tara Wilson
S00439,CU1305,C0093,2023-12-08,2,85970.25,Installment,Jacob Sullivan
S00440,CU1543,C0423,2023-01-19,3,85168.01,Installment,Andrea Brooks
S00441,CU0028,C0020,2023-08-15,2,68141.98,Credit,Michael Lewis
S00442,CU1399,C0049,2025-10-06,2,52528.25,Cash,Melissa Schwartz
S00443,CU0349,C0358,2023-06-09,3,33007.34,Installment,Ashley Williams
S00444,CU1673,C0484,2023-08-24,1,76456.45,Cash,George Griffin
S00445,CU0957,C0114,2023-03-08,2,84886.42,Installment,James King
S00446,CU0386,C0161,2025-08-11,2,71633.62,Cash,Tiffany Turner
S00447,CU1917,C0218,2024-04-15,2,64408.68,Cash,Jamie James
S00448,CU1630,C0327,2024-11-19,2,81473.75,Cash,Marie Wells
S00449,CU0954,C0053,2022-11-27,3,58744.66,Cash,Adam Jones
S00450,CU1602,C0162,2025-07-05,2,44552.12,Installment,Kevin Harris
S00451,CU0347,C0494,2024-01-24,2,59251.06,Cash,Justin Edwards
S00452,CU1086,C0290,2025-01-09,2,79848.36,Credit,Rebecca Galvan
S00453,CU0348,C0492,2024-10-01,2,22974.0,Installment,Stephen Shepherd
S00454,CU1215,C0189,2024-11-14,3,95687.32,Credit,Sarah Castaneda
S00455,CU0955,C0120,2025-03-30,2,62795.59,Credit,Nicole Hatfield
S00456,CU1894,C0386,2025-07-25,3,77474.87,Credit,Hector Adams
S00457,CU0833,C0417,2023-04-23,2,47398.71,Credit,Steven Brown
S00458,CU1030,C0171,2023-01-16,2,26995.76,Installment,Jennifer Brooks
S00459,CU0014,C0497,2023-02-02,1,58122.9,Installment,Lisa Thompson
S00460,CU0356,C0029,2023-01-04,1,30974.08,Credit,Joshua Gomez
S00461,CU1261,C0050,2025-01-23,3,63170.27,Installment,Rachel Coleman
S00462,CU1831,C0172,2024-09-21,2,75354.21,Cash,Jennifer George
S00463,CU0309,C0135,2024-02-20,1,94838.22,Credit,Sabrina Miller
S00464,CU0710,C0485,2025-10-11,3,85249.89,Credit,Dale Craig
S00465,CU1297,C0064,2023-03-21,3,80831.37,Cash,Phillip Carey
S00466,CU1677,C0111,2023-02-03,1,99050.24,Credit,Jennifer Ibarra
S00467,CU0278,C0176,2025-06-21,2,94024.22,Cash,Maria Reed
S00468,CU0229,C0314,2024-11-23,1,78437.74,Credit,Stephanie Swanson
S00469,CU0775,C0275,2023-07-25,1,35922.72,Installment,Bruce Lopez
S00470,CU0178,C0263,2023-11-22,2,78480.51,Credit,Dana Mcgrath
S00471,CU0773,C0417,2024-04-11,2,68184.96,Installment,Ashley Levine
S00472,CU0292,C0192,2023-03-22,1,21345.39,Credit,Shari Neal
S00473,CU0354,C0225,2023-07-07,1,89173.67,Installment,Daniel Nixon
S00474,CU0225,C0328,2023-07-06,1,70989.97,Cash,Ricky Brown
S00475,CU0697,C0463,2023-04-02,2,29661.11,Cash,Mrs. Julie Sosa
S00476,CU1158,C0287,2022-11-13,2,80524.8,Credit,Laura Morales
S00477,CU0183,C0247,2024-02-20,1,91922.19,Installment,Erika Martin
S00478,CU0187,C0121,2024-04-13,1,69411.57,Cash,Kathleen Grant
S00479,CU1888,C0338,2023-12-29,1,53259.47,Credit,Alexis Sanchez
S00480,CU1584,C0452,2024-08-07,1,91231.78,Credit,George Rose
S00481,CU1705,C0423,2025-02-04,3,36198.49,Cash,Mrs. Christine Thompson
S00482,CU0730,C0083,2024-12-05,3,38039.3,Cash,Brian Hill
S00483,CU0305,C0242,2023-03-16,2,67242.27,Cash,April Miller
S00484,CU1113,C0478,2023-03-19,3,77050.07,Credit,Scott West
S00485,CU0905,C0407,2025-06-21,1,53095.3,Credit,Alicia Garcia
S00486,CU1011,C0029,2024-09-30,3,54234.32,Cash,Angela Colon
S00487,CU1122,C0083,2025-03-11,2,39451.99,Cash,Jordan Hunt MD
S00488,CU1499,C0413,2024-08-09,1,51852.86,Installment,Jennifer Wallace
S00489,CU1769,C0123,2024-08-17,3,42902.6,Credit,Alicia Smith
S00490,CU0526,C0329,2023-07-29,2,88876.48,Credit,Ryan Schwartz
S00491,CU1882,C0391,2025-08-27,3,37420.55,Cash,Erica Johnson
S00492,CU1597,C0085,2025-06-24,1,86177.41,Installment,Adam Cohen
S00493,CU0334,C0359,2024-10-15,3,79326.88,Cash,Dr. Rachel Henderson
S00494,CU1340,C0349,2023-10-30,3,80280.87,Cash,Kenneth Ruiz
S00495,CU0895,C0491,2024-11-05,1,83945.77,Installment,Jason Wright
S00496,CU0390,C0416,2023-08-15,2,53637.92,Credit,Richard Gibson
S00497,CU1727,C0267,2023-02-13,1,48784.37,Credit,Michael Pena
S00498,CU1540,C0305,2023-05-09,3,43676.45,Credit,Amber Foster
S00499,CU1539,C0165,2024-04-08,1,87459.26,Installment,James Collins
S00500,CU1696,C0029,2025-06-06,2,88937.98,Installment,Douglas Johnston
S00501,CU0690,C0058,2024-10-06,2,90160.52,Cash,Amber Wood
S00502,CU0279,C0224,2025-07-06,1,83645.14,Installment,Amber Ramirez
S00503,CU1097,C0055,2025-03-20,3,71841.0,Installment,Bradley Fisher
S00504,CU0205,C0383,2024-01-11,2,60652.53,Installment,Timothy Moon
S00505,CU1258,C0044,2024-11-13,2,49238.25,Credit,Thomas Kirk
S00506,CU0146,C0142,2023-12-11,1,88185.41,Credit,Laurie Lee
S00507,CU0297,C0256,2023-03-18,1,33726.3,Credit,Steven Jackson
S00508,CU0608,C0333,2025-02-16,3,55121.42,Credit,Zachary Flowers
S00509,CU1328,C0398,2024-10-14,2,98385.27,Installment,Seth Hoover
S00510,CU0577,C0237,2025-02-14,2,42460.45,Cash,Cory Ponce
S00511,CU1646,C0241,2023-05-18,1,97142.47,Cash,Abigail Gomez
S00512,CU1127,C0366,2024-04-15,3,76106.78,Credit,Michael Rowe
S00513,CU1186,C0168,2023-06-02,1,38297.47,Installment,Tanner Hill
S00514,CU0499,C0030,2022-12-22,3,26495.02,Credit,Samantha Murphy
S00515,CU0816,C0096,2023-03-12,3,36706.94,Cash,William Martinez
S00516,CU1809,C0293,2025-01-27,1,87784.29,Cash,Nicole Cole
S00517,CU1562,C0174,2023-08-01,2,60404.48,Credit,Gloria Bryant
S00518,CU1023,C0151,2025-09-24,3,63740.35,Cash,Anthony Strickland
S00519,CU0860,C0468,2024-03-15,1,21459.63,Credit,Paige Bryant
S00520,CU0597,C0192,2024-09-28,2,48514.81,Installment,Christopher King
S00521,CU0793,C0362,2023-02-22,1,64689.63,Credit,Aaron Carroll
S00522,CU0691,C0415,2024-01-26,1,97632.05,Installment,Jennifer Adams
S00523,CU1116,C0073,2025-09-26,3,52374.06,Installment,Julie Gonzalez
S00524,CU0825,C0070,2025-07-04,3,86123.15,Installment,Madison Cobb
S00525,CU0448,C0227,2023-01-05,1,86853.14,Cash,April Holt
S00526,CU0997,C0153,2022-11-20,3,60874.65,Cash,Corey Bailey
S00527,CU0680,C0361,2023-10-20,2,89708.76,Installment,Veronica Klein
S00528,CU0834,C0334,2023-12-15,3,30840.04,Installment,Chris Taylor
S00529,CU0210,C0096,2025-04-10,1,86137.79,Installment,Anne Kennedy
S00530,CU1385,C0287,2022-11-05,2,51256.12,Cash,Deborah Garcia
S00531,CU1762,C0265,2023-03-17,1,16142.27,Credit,Katie Castaneda
S00532,CU1129,C0436,2025-07-01,3,17337.89,Installment,Connie Dixon
S00533,CU0462,C0343,2022-12-23,1,72245.3,Credit,Carrie Phillips
S00534,CU0206,C0334,2025-07-05,3,84384.86,Installment,Edward King
S00535,CU0609,C0247,2023-09-14,1,18607.02,Credit,Darren Rodriguez
S00536,CU0420,C0045,2023-04-22,3,48395.02,Installment,Adam Jackson
S00537,CU1417,C0359,2023-07-28,2,43935.02,Installment,Ray Kim
S00538,CU1529,C0086,2024-08-09,2,35479.17,Credit,Wayne Mcclain
S00539,CU0712,C0363,2023-06-17,1,33665.74,Credit,Rachel Baker
S00540,CU0383,C0129,2023-01-25,2,31170.09,Cash,Michael Lewis
S00541,CU1543,C0075,2025-10-29,3,46507.43,Cash,Crystal Archer
S00542,CU1976,C0364,2024-06-11,2,45081.26,Credit,Destiny Warner
S00543,CU0380,C0025,2025-03-26,1,43298.36,Cash,Kimberly Jones
S00544,CU0342,C0275,2025-10-04,1,34557.77,Installment,Kelsey King
S00545,CU0491,C0166,2023-04-28,2,33625.85,Credit,April Knox
S00546,CU0275,C0229,2025-02-27,1,94975.32,Installment,Michael Davis
S00547,CU1666,C0320,2025-03-01,1,49570.71,Cash,Raymond Curry
S00548,CU0760,C0367,2023-06-27,3,67517.69,Installment,Kelli Garrett
S00549,CU0266,C0448,2023-02-07,1,51206.23,Credit,Susan Ayers
S00550,CU1335,C0418,2024-12-19,3,29700.83,Credit,Kimberly Salazar
S00551,CU1861,C0373,2025-07-18,1,26080.21,Installment,Jason Black
S00552,CU1052,C0019,2023-01-09,2,61134.49,Cash,Karen Owens
S00553,CU1261,C0500,2023-03-13,2,16342.2,Cash,Jose Kirby
S00554,CU0385,C0091,2023-07-31,1,34557.86,Installment,Robert Evans
S00555,CU1341,C0340,2025-06-10,3,91870.09,Cash,Kristina Hayes
S00556,CU1209,C0423,2023-03-01,3,43938.11,Credit,Raymond Contreras
S00557,CU1076,C0229,2024-09-02,3,96007.69,Installment,Kendra Richardson
S00558,CU1479,C0156,2024-05-02,3,66972.01,Credit,Shelby Leblanc
S00559,CU0761,C0146,2024-04-19,1,50674.73,Credit,Sheila Roberts
S00560,CU0939,C0264,2024-08-21,1,56024.4,Credit,Erica Lee
S00561,CU1682,C0250,2023-01-07,2,43966.06,Cash,Sarah Stanley PhD
S00562,CU0328,C0443,2024-05-07,2,56319.73,Credit,Frank Simpson
S00563,CU1588,C0210,2024-04-04,1,41879.23,Cash,Steven Burton
S00564,CU0055,C0265,2025-05-02,3,29481.98,Credit,David Mendez
S00565,CU1767,C0360,2025-07-23,2,47333.94,Installment,Jamie Bell
S00566,CU0542,C0009,2023-09-11,1,46055.5,Cash,Jason Ellis
S00567,CU1060,C0118,2024-10-15,2,23924.78,Credit,Mikayla Deleon PhD
S00568,CU1348,C0377,2024-10-02,3,82076.66,Credit,Tammy Boyle
S00569,CU0475,C0198,2025-06-02,3,70072.89,Cash,Richard Lowe
S00570,CU0755,C0248,2023-03-12,2,76953.69,Credit,Sean Cummings
S00571,CU0133,C0454,2023-11-05,1,44075.88,Installment,Susan Hess
S00572,CU1112,C0214,2023-03-01,2,58879.16,Installment,Tasha Henderson
S00573,CU0532,C0146,2023-09-22,3,33377.36,Installment,David Norris
S00574,CU1302,C0341,2023-12-29,3,22598.55,Credit,Samuel Mueller
S00575,CU1440,C0158,2025-03-31,2,59342.55,Credit,Mary Jarvis
S00576,CU1876,C0333,2022-12-17,1,61934.34,Cash,Richard Foster
S00577,CU1003,C0422,2022-11-29,3,24355.76,Installment,Kristy Lynch
S00578,CU0700,C0475,2025-03-19,2,47702.81,Installment,Zachary Holland
S00579,CU1040,C0062,2024-01-18,3,98628.42,Credit,Nicholas Green
S00580,CU0312,C0163,2024-04-17,3,27330.15,Cash,Michael Bennett
S00581,CU1747,C0081,2025-08-15,1,61226.18,Installment,Jacob Horton
S00582,CU0459,C0345,2025-08-19,3,79072.85,Installment,Robert Pham
S00583,CU1828,C0202,2025-03-01,2,70417.21,Installment,Jasmine Vazquez
S00584,CU1311,C0482,2022-11-11,1,97308.58,Cash,Sheila Smith
S00585,CU0978,C0389,2024-12-24,2,15525.05,Credit,Dawn Conner
S00586,CU0077,C0025,2023-04-09,2,80385.48,Cash,Richard Turner
S00587,CU1942,C0019,2024-01-24,1,50046.17,Cash,Bruce Garcia
S00588,CU0140,C0418,2024-04-02,2,18844.32,Installment,Theresa Ward
S00589,CU0532,C0315,2022-11-26,2,92352.9,Installment,Tina Bolton
S00590,CU1406,C0013,2022-11-13,3,31021.45,Installment,Karen Carney
S00591,CU1662,C0093,2023-11-19,2,22817.44,Credit,Edward Flores
S00592,CU0992,C0475,2023-10-26,1,39018.96,Credit,Christopher Rodriguez
S00593,CU0786,C0323,2024-12-20,3,41453.38,Credit,Jordan Delgado
S00594,CU1747,C0468,2023-07-17,3,95025.02,Installment,Brandon Benson
S00595,CU0881,C0487,2025-05-30,1,15176.43,Cash,Jerry Rocha
S00596,CU0481,C0293,2024-05-03,3,92077.63,Cash,Donald Lara
S00597,CU0546,C0241,2025-03-10,1,63311.91,Cash,Brittany Jackson MD
S00598,CU1591,C0239,2025-06-22,3,46208.76,Installment,Kimberly Smith
S00599,CU1977,C0213,2024-09-30,2,90454.34,Installment,Patricia Anderson
S00600,CU0089,C0472,2023-04-03,2,99026.61,Credit,Renee Conner
S00601,CU1597,C0224,2024-06-01,3,75205.01,Installment,Kyle Thompson
S00602,CU0564,C0392,2025-02-15,2,46921.38,Credit,Ronnie Holmes
S00603,CU1711,C0216,2023-04-29,3,23375.13,Installment,Michelle Jacobs
S00604,CU0500,C0163,2023-03-09,3,90414.49,Installment,Crystal Wilson
S00605,CU0312,C0361,2024-04-29,2,81840.61,Credit,Nicholas Ponce
S00606,CU0211,C0192,2024-09-15,3,27424.46,Cash,Daniel Barry
S00607,CU0777,C0327,2022-12-01,3,45862.69,Installment,Robert Schroeder
S00608,CU1715,C0164,2024-04-04,1,83818.51,Cash,Katherine Morgan
S00609,CU0726,C0279,2025-10-11,2,46979.21,Cash,Deborah Kennedy
S00610,CU1192,C0258,2023-05-18,1,65254.68,Cash,Daniel Parker
S00611,CU1177,C0098,2024-12-25,3,60216.9,Credit,Alexandra Foster
S00612,CU1144,C0289,2024-08-03,3,47392.74,Credit,Tara Johnson
S00613,CU1297,C0169,2025-10-24,3,16605.53,Cash,Briana Hurst
S00614,CU0986,C0149,2024-02-28,2,75529.15,Credit,Daniel Jones
S00615,CU1160,C0439,2023-07-11,3,79398.0,Installment,Alex Mcintyre
S00616,CU0940,C0457,2024-05-19,1,27431.7,Installment,Kristen Yu
S00617,CU0818,C0426,2024-07-22,1,33236.92,Installment,Michael Hernandez
S00618,CU0980,C0436,2023-02-03,1,38878.13,Credit,David Barron
S00619,CU1204,C0210,2024-01-18,2,36921.13,Cash,Austin Wright
S00620,CU1466,C0307,2025-05-19,3,79102.81,Credit,Cody Davis
S00621,CU0207,C0234,2024-05-15,1,45052.08,Cash,Steven Simon
S00622,CU1487,C0102,2024-07-02,2,55834.88,Credit,Greg Nelson
S00623,CU1742,C0380,2023-09-02,1,52316.99,Credit,Melanie Johnson
S00624,CU1554,C0246,2025-09-27,2,35516.43,Credit,Mr. Matthew Nguyen
S00625,CU0669,C0400,2025-04-13,3,85302.31,Cash,Lisa Anderson
S00626,CU0819,C0451,2025-09-14,2,42321.8,Cash,Steven Johnson
S00627,CU1068,C0406,2025-03-11,1,93197.15,Credit,Kathryn Johnson
S00628,CU0787,C0144,2024-05-14,1,92487.02,Cash,Kelly Walker
S00629,CU0646,C0132,2023-11-14,2,23709.58,Credit,Melissa Riley
S00630,CU1749,C0487,2023-02-03,2,84907.05,Installment,Carlos Miller
S00631,CU1631,C0195,2022-11-16,3,76213.44,Installment,Mackenzie Cole
S00632,CU1065,C0279,2025-09-25,1,26718.85,Credit,Daniel Villanueva
S00633,CU1324,C0306,2025-09-12,2,46726.38,Cash,Paul Thompson
S00634,CU1798,C0418,2025-07-05,2,56021.04,Credit,Thomas Williams
S00635,CU0154,C0048,2023-08-03,2,17078.84,Credit,Victor Martin
S00636,CU0475,C0022,2025-03-05,1,48732.19,Installment,Kelly Mckinney
S00637,CU0279,C0364,2025-07-03,2,81119.99,Cash,Erica Espinoza
S00638,CU0222,C0116,2025-02-09,3,78616.73,Credit,Jose Hughes
S00639,CU0732,C0382,2023-12-15,1,36921.23,Installment,Cassandra Johnson
S00640,CU1391,C0238,2023-06-03,3,39226.44,Credit,Nichole Smith
S00641,CU0601,C0131,2024-06-22,2,57254.61,Cash,Kevin Anderson
S00642,CU0530,C0304,2025-04-14,2,96187.5,Installment,Jonathan Gonzalez
S00643,CU1753,C0041,2023-05-13,1,89434.5,Credit,Jill Nelson
S00644,CU0320,C0208,2023-08-02,2,34306.72,Cash,Emily Duarte
S00645,CU0244,C0105,2024-11-05,2,94884.49,Installment,Mr. David Tran
S00646,CU0355,C0122,2024-07-15,1,49523.2,Credit,Tracy Patterson
S00647,CU1326,C0134,2025-01-09,3,33448.97,Installment,Amy Pearson
S00648,CU0230,C0363,2025-05-29,2,80607.67,Installment,Calvin White
S00649,CU1021,C0279,2024-08-17,2,50581.2,Credit,Andrea Swanson
S00650,CU0503,C0240,2023-05-10,2,20713.48,Credit,Rebecca Brewer
S00651,CU1435,C0122,2024-08-03,1,71622.41,Credit,Ryan Smith
S00652,CU1261,C0083,2025-08-20,3,90045.66,Credit,Amanda Bright
S00653,CU1878,C0360,2024-06-09,3,67213.33,Credit,Christopher Rowe
S00654,CU1782,C0402,2023-02-07,3,16023.44,Installment,Heather Smith
S00655,CU1053,C0226,2024-04-05,2,33613.99,Installment,Charles Thompson
S00656,CU1985,C0463,2023-06-18,3,94386.34,Credit,Kathryn Bailey
S00657,CU0811,C0086,2025-01-30,1,20162.88,Credit,Theresa Adams
S00658,CU0743,C0055,2024-11-23,2,74608.17,Cash,Robert Dyer
S00659,CU0367,C0271,2023-09-12,2,29396.52,Installment,David Neal
S00660,CU1637,C0132,2023-12-31,1,78274.96,Installment,Eric Hall
S00661,CU0998,C0379,2025-05-29,2,90388.44,Credit,Rachel Jones
S00662,CU1958,C0326,2022-12-01,3,72803.27,Credit,Megan Bullock
S00663,CU1136,C0192,2024-02-28,1,61277.2,Credit,Emily Stanley
S00664,CU0507,C0332,2023-12-20,2,89611.15,Credit,Robert Lutz
S00665,CU0035,C0478,2025-06-18,2,84125.65,Installment,Eugene Hernandez
S00666,CU1720,C0174,2023-08-03,2,99282.48,Installment,Michael Carter
S00667,CU1798,C0468,2025-06-16,2,38856.34,Cash,Michael Coleman
S00668,CU0965,C0095,2025-03-03,2,71677.51,Cash,Maria Ashley
S00669,CU0701,C0212,2022-12-26,1,76344.59,Credit,Nicole Herring
S00670,CU0119,C0021,2025-04-14,2,61326.15,Cash,Joseph George
S00671,CU1547,C0020,2025-05-08,2,39283.56,Credit,Jeffrey Allen
S00672,CU0396,C0441,2024-06-03,2,40157.97,Installment,Andre Baker
S00673,CU1422,C0190,2025-04-07,3,53987.07,Installment,Alex Young
S00674,CU0624,C0354,2025-05-22,3,57758.53,Installment,Susan Chase
S00675,CU0618,C0053,2023-01-08,1,28985.73,Credit,Joseph Hall
S00676,CU0991,C0290,2023-03-23,1,57347.81,Installment,Martin Flores
S00677,CU1691,C0202,2023-10-03,1,51427.26,Credit,Jeffrey Mcguire
S00678,CU1294,C0375,2024-01-23,3,23317.85,Cash,Christopher Savage
S00679,CU1004,C0038,2024-03-17,2,19385.19,Cash,Samantha Moss
S00680,CU1743,C0264,2024-01-08,1,65395.02,Credit,Robert Hall
S00681,CU1829,C0281,2023-06-29,3,77287.42,Cash,Jacob Beltran
S00682,CU0901,C0386,2024-06-07,1,15050.74,Cash,Daniel Nguyen MD
S00683,CU1738,C0003,2025-03-02,3,61188.54,Installment,Frank Gomez
S00684,CU0414,C0008,2023-10-13,3,74052.47,Installment,Stacy Shelton
S00685,CU0376,C0057,2025-04-02,2,74548.87,Credit,Katherine Davis
S00686,CU1781,C0034,2023-11-16,2,20188.97,Installment,Leslie Juarez
S00687,CU0578,C0174,2024-05-17,3,39845.19,Credit,Danielle Jimenez
S00688,CU0421,C0159,2024-04-13,3,52218.57,Credit,Brandy Hardin
S00689,CU1701,C0085,2023-12-09,2,69143.94,Cash,Yvette Cross
S00690,CU1770,C0237,2024-08-23,3,50320.24,Cash,Janet Young
S00691,CU1974,C0382,2024-07-01,1,52835.94,Cash,Maria Yates
S00692,CU1189,C0360,2025-09-01,1,52656.4,Credit,Antonio Arnold
S00693,CU1169,C0066,2025-07-10,1,89536.12,Credit,Raymond Anthony
S00694,CU1154,C0112,2023-11-02,1,90424.18,Credit,Robert Thompson
S00695,CU0860,C0225,2023-04-16,3,19733.89,Credit,Hannah Brown
S00696,CU0449,C0368,2023-01-05,2,36854.17,Installment,Craig West
S00697,CU0238,C0016,2025-04-16,3,55163.47,Installment,John Fisher
S00698,CU1370,C0194,2024-07-22,1,74306.59,Credit,Nicole Forbes
